id_igralca,id_filma,vloga
0517444,0066206,I
0241711,0066206,I
0490224,0066206,I
0667133,0066206,I
0901044,0066206,I
0382707,0066206,I
0958772,0066206,I
0250066,0066206,I
0229697,0066206,I
0061784,0066206,I
0057383,0066206,I
0618411,0066206,I
0712022,0066206,I
0060988,0066206,I
0769874,0066206,R
0006168,0065976,I
0005200,0065976,I
0365600,0065976,I
0823592,0065976,I
13162556,0065976,I
1397313,0065976,I
5179086,0065976,I
13165070,0065976,I
13165068,0065976,I
0256169,0065976,I
0263006,0065976,I
5254590,0065976,I
13379985,0065976,I
13165062,0065976,I
0512327,0065976,I
0552326,0065976,I
0565363,0065976,I
0565371,0065976,I
0512327,0065976,R
0000842,0066473,I
0945522,0066473,I
0001673,0066473,I
0001072,0066473,I
0586227,0066473,I
0550855,0066473,I
0848796,0066473,I
0926235,0066473,I
0867391,0066473,I
0011741,0066473,I
0793569,0066473,I
0018173,0066473,I
0784119,0066473,I
0000748,0066473,I
0882255,0066473,I
0027323,0066473,I
0457557,0066473,I
0027882,0066473,I
0281507,0066473,R
0297935,0066473,R
0557927,0066473,R
0000661,0066026,I
0001285,0066026,I
0000643,0066026,I
0001419,0066026,I
0000380,0066026,I
0100911,0066026,I
0041281,0066026,I
0035069,0066026,I
0679539,0066026,I
0121400,0066026,I
0004365,0066026,I
0614526,0066026,I
0037774,0066026,I
0699368,0066026,I
0873757,0066026,I
0041191,0066026,I
0114790,0066026,I
0775870,0066026,I
0000265,0066026,R
0000053,0066319,I
0002145,0066319,I
0590055,0066319,I
0427756,0066319,I
0571674,0066319,I
0587234,0066319,I
0287687,0066319,I
0443811,0066319,I
0642724,0066319,I
0189728,0066319,I
0791012,0066319,I
0799245,0066319,I
0413289,0066319,I
0449048,0066319,I
0865636,0066319,I
0641043,0066319,I
0625010,0066319,I
0641405,0066319,I
0000180,0066319,R
0761212,0065777,I
0135320,0065777,I
0000918,0065777,I
0601377,0065777,I
0885123,0065777,I
0149042,0065777,I
0018946,0065777,I
0605653,0065777,I
0683340,0065777,I
0074292,0065777,I
0314315,0065777,I
0192683,0065777,I
0243997,0065777,I
0313081,0065777,I
0116460,0065777,I
0194920,0065777,I
0029606,0065777,I
0006774,0065777,I
0001120,0065777,R
0001321,0065593,I
0000027,0065593,I
0605923,0065593,I
0878302,0065593,I
0277975,0065593,I
0001096,0065593,I
0943859,0065593,I
0535861,0065593,I
0830740,0065593,I
0336509,0065593,I
0419785,0065593,I
0180433,0065593,I
0188928,0065593,I
0328982,0065593,I
0007232,0065593,I
0378188,0065593,I
0392497,0065593,I
0424368,0065593,I
0400731,0065593,R
0532298,0066011,I
0641939,0066011,I
0549134,0066011,I
0001537,0066011,I
0638812,0066011,I
0050159,0066011,I
0908246,0066011,I
0595281,0066011,I
0200113,0066011,I
0000169,0066011,I
0580673,0066011,I
0241893,0066011,I
0285553,0066011,I
0094048,0066011,I
0307278,0066011,I
0641915,0066011,I
0099609,0066011,I
0235877,0066011,I
0002137,0066011,R
0000044,0065377,I
0001509,0065377,I
0001421,0065377,I
0781029,0065377,I
0000302,0065377,I
0371040,0065377,I
0001336,0065377,I
0822972,0065377,I
0625167,0065377,I
0944073,0065377,I
0634313,0065377,I
0354853,0065377,I
0004833,0065377,I
0277512,0065377,I
0484829,0065377,I
0309588,0065377,I
0877069,0065377,I
0000946,0065377,I
0780833,0065377,R
0368871,0065377,R
0949574,0066016,I
0037735,0066016,I
0000889,0066016,I
0000473,0066016,I
0385603,0066016,I
0144710,0066016,I
0001458,0066016,I
0413271,0066016,I
0345340,0066016,I
0575198,0066016,I
0228336,0066016,I
0354158,0066016,I
0104787,0066016,I
0390603,0066016,I
0435742,0066016,I
0830243,0066016,I
0427725,0066016,I
0551067,0066016,I
0397220,0066016,R
0000961,0067328,I
0000313,0067328,I
0001732,0067328,I
0424565,0067328,I
0001458,0067328,I
0000995,0067328,I
0107281,0067328,I
0347656,0067328,I
0098734,0067328,I
0880580,0067328,I
0001642,0067328,I
0372723,0067328,I
0862174,0067328,I
0236281,0067328,I
0298479,0067328,I
0110668,0067328,I
0401666,0067328,I
0146178,0067328,I
0000953,0067328,R
0867694,0067093,I
0186408,0067093,I
0294600,0067093,I
0682000,0067093,I
0542915,0067093,I
0365280,0067093,I
0550626,0067093,I
0806505,0067093,I
0001274,0067093,I
0522590,0067093,I
0249966,0067093,I
0095199,0067093,I
0750836,0067093,I
0778666,0067093,I
0957922,0067093,I
0778691,0067093,I
0329641,0067093,I
0219336,0067093,I
0422484,0067093,R
0000432,0067116,I
0001702,0067116,I
0721073,0067116,I
0516215,0067116,I
0102566,0067116,I
0664687,0067116,I
0382707,0067116,I
0714232,0067116,I
0308872,0067116,I
0112029,0067116,I
0250670,0067116,I
0259666,0067116,I
0343780,0067116,I
2174137,0067116,I
0567564,0067116,I
0917289,0067116,I
0266802,0067116,I
0009007,0067116,I
0001243,0067116,R
0696303,0067197,I
0141543,0067197,I
0574534,0067197,I
0687189,0067197,I
0338396,0067197,R
0818527,0067197,R
0642198,0067803,I
0342201,0067803,I
0396749,0067803,I
0174179,0067803,I
0021214,0067803,I
0635782,0067803,I
0296135,0067803,I
0612322,0067803,I
0778780,0067803,I
0822972,0067803,I
0612322,0067803,R
0419785,0067483,I
0840531,0067483,I
0633661,0067483,I
0551323,0067483,I
0292802,0067483,I
0322540,0067483,I
0298386,0067483,I
0028674,0067483,I
0941683,0067483,I
0048982,0067483,I
0370144,0067483,I
0922367,0067483,I
0774530,0067483,I
0238379,0067483,I
0356268,0067483,I
0738212,0067483,I
0939795,0067483,I
0000059,0067483,I
0769874,0067483,R
0000404,0067309,I
0000661,0067309,I
0162541,0067309,I
0001702,0067309,I
0873148,0067309,I
0303601,0067309,I
0313554,0067309,I
0622263,0067309,I
0833471,0067309,I
0811117,0067309,I
0424583,0067309,I
0924936,0067309,I
0831471,0067309,I
0589628,0067309,I
0390603,0067309,I
0123062,0067309,I
0795711,0067309,I
0933840,0067309,I
0001587,0067309,R
0001715,0067217,I
0001671,0067217,I
0400464,0067217,I
0246004,0067217,I
0254634,0067217,I
0365999,0067217,I
0241893,0067217,I
0545408,0067217,I
0153366,0067217,I
0089348,0067217,I
0048689,0067217,I
0358118,0067217,I
0432441,0067217,I
0364299,0067217,I
0001340,0067217,I
0393656,0067217,I
0827973,0067217,I
0907107,0067217,I
0002137,0067217,R
0001450,0066817,I
0866835,0066817,I
0001522,0066817,I
0415488,0066817,I
0259152,0066817,I
0287028,0066817,I
0639953,0066817,I
0810900,0066817,I
0917855,0066817,I
0642697,0066817,I
0332520,0066817,I
0942958,0066817,I
0654239,0066817,I
0216819,0066817,I
0870595,0066817,I
0490233,0066817,I
0649443,0066817,I
0357090,0066817,I
0829038,0066817,R
0453832,0066817,R
0745780,0067741,I
0348214,0067741,I
0162541,0067741,I
0820626,0067741,I
0593380,0067741,I
0696303,0067741,I
0036663,0067741,I
0108226,0067741,I
0730443,0067741,I
0946381,0067741,I
0912363,0067741,I
0502494,0067741,I
0424523,0067741,I
0058972,0067741,I
0835362,0067741,I
0368034,0067741,I
0113467,0067741,I
0485594,0067741,I
0662953,0067741,R
0000008,0068646,I
0000199,0068646,I
0001001,0068646,I
0000473,0068646,I
0144710,0068646,I
0000380,0068646,I
0001330,0068646,I
0549134,0068646,I
0002017,0068646,I
0504803,0068646,I
0001820,0068646,I
0001735,0068646,I
0751625,0068646,I
0001030,0068646,I
0094036,0068646,I
0553887,0068646,I
0455088,0068646,I
0598926,0068646,I
0000338,0068646,R
0027683,0069467,I
0880521,0069467,I
0843306,0069467,I
0862026,0069467,I
0252244,0069467,I
0318676,0069467,I
0430746,0069467,I
0605786,0069467,I
0959813,0069467,I
0000005,0069467,I
0902894,0069467,I
0074822,0069467,I
0137324,0069467,I
0321549,0069467,I
0423943,0069467,I
0423980,0069467,I
0516566,0069467,I
0526464,0069467,I
0000005,0069467,R
0591485,0068327,I
0001868,0068327,I
0340926,0068327,I
0001297,0068327,I
0921202,0068327,I
0001943,0068327,I
0627147,0068327,I
0006742,0068327,I
0902868,0068327,I
0895278,0068327,I
0938754,0068327,I
0367067,0068327,I
0720007,0068327,I
0618658,0068327,I
0229951,0068327,I
0415362,0068327,I
0462252,0068327,I
0892577,0068327,I
0002080,0068327,R
0721073,0068361,I
0786891,0068361,I
0291289,0068361,I
0644680,0068361,I
0000804,0068361,I
0144045,0068361,I
0077921,0068361,I
0904371,0068361,I
0291214,0068361,I
0686263,0068361,I
0612840,0068361,I
0536536,0068361,I
0537922,0068361,I
0681566,0068361,I
0046891,0068361,I
0051179,0068361,I
0061644,0068361,I
0072319,0068361,I
0000320,0068361,R
13557317,0068924,I
0331374,0068924,I
13557316,0068924,I
0449576,0068924,I
0449576,0068924,R
0808474,0068924,R
0000443,0068326,I
0001902,0068326,I
0373012,0068326,I
0001274,0068326,I
0912966,0068326,I
0427720,0068326,I
0707149,0068326,I
0752777,0068326,I
0779047,0068326,I
0882889,0068326,I
0441501,0068326,R
0000432,0069113,I
0000308,0069113,I
0001859,0069113,I
0000999,0069113,I
0528595,0069113,I
0001522,0069113,I
0001771,0069113,I
0016776,0069113,I
0552863,0069113,I
0640023,0069113,I
0790272,0069113,I
0755589,0069113,I
0021052,0069113,I
0038066,0069113,I
0916843,0069113,I
0186833,0069113,I
0368561,0069113,I
0625358,0069113,I
0623768,0069113,R
0000602,0068334,I
0001967,0068334,I
0002048,0068334,I
0692093,0068334,I
0307255,0068334,I
0137948,0068334,I
0714793,0068334,I
0881518,0068334,I
0503627,0068334,I
0864851,0068334,I
0695626,0068334,I
0586683,0068334,I
0838135,0068334,I
0197080,0068334,I
0383732,0068334,I
0020762,0068334,I
0329342,0068334,I
0207021,0068334,I
0006916,0068334,R
0001749,0069404,I
0566680,0069404,I
0001283,0069404,I
0827137,0069404,I
0930286,0069404,I
0281866,0069404,I
0007023,0069404,I
0350826,0069404,I
0256399,0069404,I
0545378,0069404,I
0357678,0069404,I
0842581,0069404,I
0390994,0069404,I
0925549,0069404,I
0681360,0069404,I
0767237,0069404,I
0067041,0069404,I
0635586,0069404,I
0002030,0069404,R
0000056,0070735,I
0000602,0070735,I
0001727,0070735,I
0001164,0070735,I
0001827,0070735,I
0107281,0070735,I
0332390,0070735,I
0373570,0070735,I
0253020,0070735,I
0444955,0070735,I
0035195,0070735,I
0429149,0070735,I
0806277,0070735,I
0225741,0070735,I
0666901,0070735,I
0000476,0070735,I
0518880,0070735,I
0424516,0070735,I
0001351,0070735,R
0000995,0070047,I
0001884,0070047,I
0000304,0070047,I
0002011,0070047,I
0935345,0070047,I
0532290,0070047,I
0588553,0070047,I
0641780,0070047,I
0382263,0070047,I
0557751,0070047,I
0771869,0070047,I
0678420,0070047,I
0843367,0070047,I
0832407,0070047,I
0075900,0070047,I
0539518,0070047,I
0888937,0070047,I
0537089,0070047,I
0001243,0070047,R
0641939,0070510,I
0001575,0070510,I
0001404,0070510,I
0384916,0070510,I
0425928,0070510,I
0298479,0070510,I
0364099,0070510,I
0914126,0070510,I
0932244,0070510,I
0949317,0070510,I
0766826,0070510,I
0928115,0070510,I
0743618,0070510,I
0365942,0070510,I
4742785,0070510,I
0696874,0070510,I
0091558,0070510,I
0286949,0070510,I
0000953,0070510,R
0000302,0070460,I
0529543,0070460,I
0000076,0070460,I
0181305,0070460,I
0186569,0070460,I
0829155,0070460,I
0001922,0070460,I
0150709,0070460,I
0037316,0070460,I
0000882,0070460,I
0786263,0070460,I
0548432,0070460,I
0579500,0070460,I
0427241,0070460,I
0744347,0070460,I
0756732,0070460,I
0102291,0070460,I
0049295,0070460,I
0000076,0070460,R
0637649,0071129,I
0953025,0071129,I
0535991,0071129,I
0104392,0071129,I
0409049,0071129,I
0649756,0071129,I
0744242,0071129,I
0136253,0071129,I
0849906,0071129,I
0031337,0071129,I
0406304,0071129,I
0107059,0071129,I
0223691,0071129,I
0593012,0071129,I
0897486,0071129,I
0816472,0071129,I
0135372,0071129,I
0648359,0071129,I
0000019,0071129,R
0000961,0070509,I
0905993,0070509,I
0002144,0070509,I
0065320,0070509,I
0622553,0070509,I
0001346,0070509,I
0625269,0070509,I
0527987,0070509,I
0048689,0070509,I
0166359,0070509,I
0046483,0070509,I
0403446,0070509,I
0595983,0070509,I
0001974,0070509,I
1230859,0070509,I
0477198,0070509,I
0645913,0070509,I
0424303,0070509,I
0108745,0070509,R
0000659,0070903,I
0000602,0070903,I
0226947,0070903,I
0001042,0070903,I
0641929,0070903,I
0511798,0070903,I
0572885,0070903,I
0358069,0070903,I
0248983,0070903,I
0263960,0070903,I
0000476,0070903,I
0428736,0070903,I
0444411,0070903,I
0310960,0070903,I
0092895,0070903,I
0677017,0070903,I
0421772,0070903,I
1300262,0070903,I
0001628,0070903,R
0000493,0070640,I
0318527,0070640,I
0374348,0070640,I
0123680,0070640,I
0809507,0070640,I
0203076,0070640,I
0361127,0070640,I
0419256,0070640,I
0511515,0070640,I
0662430,0070640,I
0362496,0070640,I
0417633,0070640,I
0321982,0070640,I
0790401,0070640,I
0254187,0070640,I
0293156,0070640,I
0497797,0070640,I
0130834,0070640,I
0000814,0070640,R
0001719,0070819,I
0413559,0070819,I
0000649,0070819,I
0130282,0070819,I
0511695,0070819,I
0255914,0070819,I
0054072,0070819,I
0768022,0070819,I
0860221,0070819,I
0439988,0070819,I
0209095,0070819,I
0113605,0070819,I
0643110,0070819,I
0209854,0070819,I
0812659,0070819,I
0580326,0070819,I
0624680,0070819,I
0138232,0070819,I
0291035,0070819,R
0000199,0071562,I
0000134,0071562,I
0000380,0071562,I
0000473,0071562,I
0001030,0071562,I
0001735,0071562,I
0833448,0071562,I
0311155,0071562,I
0819525,0071562,I
0109175,0071562,I
0608311,0071562,I
0743159,0071562,I
0456124,0071562,I
0803370,0071562,I
0211495,0071562,I
0455088,0071562,I
0384494,0071562,I
0872689,0071562,I
0000338,0071562,R
8844279,0071604,I
8844280,0071604,I
0628924,0071604,I
0241344,0071604,I
0245349,0071604,I
0252032,0071604,I
8859795,0071604,I
6795649,0071604,I
6795642,0071604,I
8844277,0071604,I
6795641,0071604,I
6795644,0071604,I
0425696,0071604,I
0448123,0071604,I
0448305,0071604,I
4322310,0071604,I
0565130,0071604,I
0387282,0071604,I
0205282,0071604,R
0000197,0071315,I
0001159,0071315,I
0001379,0071315,I
0520164,0071315,I
0384916,0071315,I
0959022,0071315,I
0002663,0071315,I
0421772,0071315,I
0000591,0071315,I
0048147,0071315,I
0544064,0071315,I
0323098,0071315,I
0385585,0071315,I
0642378,0071315,I
0393222,0071315,I
0704511,0071315,I
0297732,0071315,I
0658128,0071315,I
0000591,0071315,R
0138770,0071598,I
0000995,0071598,I
0258089,0071598,I
0074596,0071598,I
0565731,0071598,I
0518880,0071598,I
0637113,0071598,I
0116575,0071598,I
0002037,0071598,I
0609215,0071598,I
0427288,0071598,I
0100690,0071598,I
0257552,0071598,I
0397144,0071598,I
0269606,0071598,I
0066527,0071598,I
0348927,0071598,I
0949411,0071598,I
0005196,0071598,R
0000995,0071115,I
0001434,0071115,I
0070592,0071115,I
0527501,0071115,I
0124100,0071115,I
0325959,0071115,I
0601692,0071115,I
0636140,0071115,I
0109709,0071115,I
0143848,0071115,I
0609231,0071115,I
0000172,0071115,I
0102902,0071115,I
0002663,0071115,I
0851861,0071115,I
0193224,0071115,I
0000149,0071115,I
0010884,0071115,I
0000217,0071115,R
0001215,0071877,I
0000002,0071877,I
0000006,0071877,I
0000125,0071877,I
0000842,0071877,I
0000302,0071877,I
0144045,0071877,I
0000024,0071877,I
0384908,0071877,I
0000578,0071877,I
0000603,0071877,I
0731499,0071877,I
0001847,0071877,I
0001868,0071877,I
0086780,0071877,I
0183459,0071877,I
0703615,0071877,I
0229943,0071877,I
0001486,0071877,R
0000056,0072308,I
0000537,0072308,I
0000034,0072308,I
0001159,0072308,I
0000001,0072308,I
0086806,0072308,I
0000328,0072308,I
0428354,0072308,I
0001740,0072308,I
0001816,0072308,I
0001822,0072308,I
0281224,0072308,I
0021052,0072308,I
0123680,0072308,I
0172355,0072308,I
0330150,0072308,I
0675066,0072308,I
0797268,0072308,I
0347086,0072308,R
0536750,0070135,I
0528555,0070135,I
0566948,0070135,I
0581303,0070135,R
0000602,0071577,I
0001201,0071577,I
0001136,0071577,I
0000947,0071577,I
0934113,0071577,I
0001832,0071577,I
0001042,0071577,I
0196247,0071577,I
0089348,0071577,I
0001346,0071577,I
0838057,0071577,I
0400458,0071577,I
0779421,0071577,I
0692037,0071577,I
0848470,0071577,I
0222799,0071577,I
0000475,0071577,I
0928658,0071577,I
0002338,0071577,R
0000032,0071455,I
0001257,0071455,I
0001421,0071455,I
0001296,0071455,I
0000991,0071455,I
0745780,0071455,I
0331374,0071455,I
0837959,0071455,I
0634313,0071455,I
0000595,0071455,I
0000527,0071455,I
0507569,0071455,I
0217316,0071455,I
0001917,0071455,I
0332221,0071455,I
0709907,0071455,I
0633121,0071455,I
0405111,0071455,I
0733476,0071455,R
0000197,0073486,I
0001221,0073486,I
0077720,0073486,I
0110480,0073486,I
0111954,0073486,I
0113000,0073486,I
0001079,0073486,I
0191784,0073486,I
0000362,0073486,I
0240239,0073486,I
0253574,0073486,I
0271753,0073486,I
0313554,0073486,I
0448589,0073486,I
0483256,0073486,I
0489861,0073486,I
0497656,0073486,I
0000502,0073486,I
0001232,0073486,R
0613364,0071411,I
0813272,0071411,I
0125730,0071411,I
1276196,0071411,I
6210352,0071411,I
6210353,0071411,I
0843102,0071411,I
6210354,0071411,I
6210355,0071411,I
6210356,0071411,I
6210357,0071411,I
6210358,0071411,I
6210359,0071411,I
6210360,0071411,I
6210361,0071411,I
6210362,0071411,I
0470775,0071411,I
0701408,0071411,I
0000041,0071411,R
0001702,0073195,I
0001727,0073195,I
0000377,0073195,I
0308882,0073195,I
0358069,0073195,I
0331956,0073195,I
0469552,0073195,I
0045681,0073195,I
0277204,0073195,I
0343722,0073195,I
0714268,0073195,I
0578054,0073195,I
0276444,0073195,I
0903386,0073195,I
0455475,0073195,I
0627495,0073195,I
0001940,0073195,I
13682124,0073195,I
0000229,0073195,R
0641939,0072684,I
0001943,0072684,I
0535861,0072684,I
0473228,0072684,I
0000925,0072684,I
0357864,0072684,I
0443811,0072684,I
0477981,0072684,I
0578527,0072684,I
0585460,0072684,I
0603682,0072684,I
0642724,0072684,I
0703501,0072684,I
0744436,0072684,I
0832104,0072684,I
0899920,0072684,I
0082843,0072684,I
0095795,0072684,I
0000040,0072684,R
0000199,0072890,I
0001030,0072890,I
0020897,0072890,I
0101604,0072890,I
0308242,0072890,I
0001406,0072890,I
0443584,0072890,I
0476040,0072890,I
0506204,0072890,I
0550191,0072890,I
0648384,0072890,I
0819725,0072890,I
0110814,0072890,I
0001164,0072890,I
0286148,0072890,I
0000448,0072890,I
0505801,0072890,I
0930454,0072890,I
0001486,0072890,R
0001018,0073440,I
0000947,0073440,I
0086867,0073440,I
0001167,0073440,I
0035069,0073440,I
0062642,0073440,I
0000885,0073440,I
0114790,0073440,I
0001036,0073440,I
0233306,0073440,I
0307255,0073440,I
0002099,0073440,I
0001277,0073440,I
0000156,0073440,I
0364455,0073440,I
0371731,0073440,I
0614526,0073440,I
0629454,0073440,I
0000265,0073440,R
0594265,0073340,I
12668021,0073340,I
12668022,0073340,I
12668023,0073340,I
12668024,0073340,I
12668025,0073340,I
12668026,0073340,I
0706937,0073340,I
0638928,0073340,R
0000527,0073766,I
0122675,0073766,I
0000907,0073766,I
0580607,0073766,I
0217935,0073766,I
0502158,0073766,I
0000719,0073766,I
0381606,0073766,I
0186488,0073766,I
0726492,0073766,I
0497503,0073766,I
0270915,0073766,I
0076022,0073766,I
0827018,0073766,I
0602766,0073766,I
0353869,0073766,I
0332497,0073766,I
0819582,0073766,I
0006889,0073766,R
0000886,0073692,I
0001046,0073692,I
0000443,0073692,I
0335519,0073692,I
0912001,0073692,I
0082300,0073692,I
0299149,0073692,I
0732717,0073692,I
0919710,0073692,I
0026035,0073692,I
0770465,0073692,I
0601912,0073692,I
0000402,0073692,I
0648206,0073692,I
0435923,0073692,I
0241789,0073692,I
0118608,0073692,I
0076022,0073692,I
0000797,0073692,R
0001715,0073113,I
0000843,0073113,I
0040472,0073113,I
0858186,0073113,I
0949574,0073113,I
0580565,0073113,I
0001164,0073113,I
0246004,0073113,I
0165145,0073113,I
0041281,0073113,I
0232194,0073113,I
0649178,0073113,I
0001340,0073113,I
0601369,0073113,I
0254634,0073113,I
0204912,0073113,I
0711106,0073113,I
0311811,0073113,I
0936404,0073113,R
0507378,0074605,I
2472080,0074605,I
3098949,0074605,I
3139915,0074605,I
3097106,0074605,I
3098211,0074605,I
3097862,0074605,I
3099062,0074605,I
3098321,0074605,I
3097605,0074605,I
2495680,0074605,I
1377348,0074605,I
3097527,0074605,I
2472988,0074605,I
2473560,0074605,I
2466817,0074605,I
2466751,0074605,I
3191492,0074605,I
0465932,0074605,R
0000230,0075148,I
0001735,0075148,I
0949350,0075148,I
0001835,0075148,I
0580565,0075148,I
0203076,0075148,I
0818874,0075148,I
0303729,0075148,I
0049852,0075148,I
0759299,0075148,I
0578622,0075148,I
0504694,0075148,I
0507115,0075148,I
0641197,0075148,I
0140890,0075148,I
0789976,0075148,I
0792421,0075148,I
0762294,0075148,I
0000814,0075148,R
0001159,0074958,I
0000034,0074958,I
0002075,0074958,I
0000380,0074958,I
0011741,0074958,I
0000885,0074958,I
0121386,0074958,I
0123249,0074958,I
0139380,0074958,I
0153366,0074958,I
0188829,0074958,I
0189726,0074958,I
0218731,0074958,I
0004916,0074958,I
0343371,0074958,I
0344043,0074958,I
0344006,0074958,I
0382718,0074958,I
0001486,0074958,R
0000163,0074119,I
0000602,0074119,I
0912001,0074119,I
0000842,0074119,I
0001358,0074119,I
0001673,0074119,I
0000737,0074119,I
0000880,0074119,I
0000885,0074119,I
0004834,0074119,I
0298323,0074119,I
0533979,0074119,I
0907107,0074119,I
0932643,0074119,I
0000719,0074119,I
0035069,0074119,I
0130806,0074119,I
0156940,0074119,I
0001587,0074119,R
0000060,0075005,I
0001665,0075005,I
0827032,0075005,I
0001831,0075005,I
0925794,0075005,I
0873743,0075005,I
0072578,0075005,I
0726403,0075005,I
0240961,0075005,I
0834438,0075005,I
0629458,0075005,I
0657353,0075005,I
0101886,0075005,I
0235782,0075005,I
0713520,0075005,I
0533928,0075005,I
0090124,0075005,I
0271514,0075005,I
0001149,0075005,R
0001016,0074235,I
0001074,0074235,I
0227039,0074235,I
0834373,0074235,I
0499792,0074235,I
0191783,0074235,I
0001642,0074235,I
0532180,0074235,I
0883219,0074235,I
0883218,0074235,I
0595121,0074235,I
0595137,0074235,I
0126084,0074235,I
0483177,0074235,I
0123068,0074235,I
0572370,0074235,I
0311811,0074235,I
0815171,0074235,I
0000797,0074235,R
0000661,0074291,I
0042106,0074291,I
0114978,0074291,I
0769273,0074291,I
0019342,0074291,I
0309778,0074291,I
0166182,0074291,I
0137585,0074291,I
0299255,0074291,I
0604553,0074291,I
0518056,0074291,I
0021031,0074291,I
0738275,0074291,I
0256399,0074291,I
0955029,0074291,I
0208872,0074291,I
0840303,0074291,I
0439570,0074291,I
0000019,0074291,R
0001868,0074812,I
0000256,0074812,I
0430151,0074812,I
0001975,0074812,I
0000396,0074812,I
0026295,0074812,I
0001811,0074812,I
0731505,0074812,I
0512257,0074812,I
0604670,0074812,I
0821094,0074812,I
0386145,0074812,I
0922427,0074812,I
0139629,0074812,I
0507239,0074812,I
0184915,0074812,I
0183228,0074812,I
0928580,0074812,I
0027183,0074812,R
0138405,0074972,I
0240638,0074972,I
0746164,0074972,I
0818686,0074972,I
0057428,0074972,I
0040343,0074972,I
0075655,0074972,I
0092245,0074972,I
0499518,0074972,I
0231098,0074972,I
0228019,0074972,I
0598336,0074972,I
0771365,0074972,I
0865649,0074972,I
0958250,0074972,I
0467982,0074972,I
0276792,0074972,I
0400020,0074972,I
0000269,0074972,R
0000659,0075265,I
0001434,0075265,I
0000997,0075265,I
0164339,0075265,I
0276367,0075265,I
0454601,0075265,I
0373627,0075265,I
0446619,0075265,I
0000476,0075265,I
0513269,0075265,I
0749049,0075265,I
0005196,0075265,I
0116775,0075265,I
0187151,0075265,I
0243204,0075265,I
0296013,0075265,I
0353380,0075265,I
0427607,0075265,I
0682757,0075265,R
0000313,0074751,I
0001301,0074751,I
0001448,0074751,I
0709907,0074751,I
0041281,0074751,I
0364918,0074751,I
0641172,0074751,I
0277344,0074751,I
0491590,0074751,I
0604017,0074751,I
0002869,0074751,I
0518821,0074751,I
0906918,0074751,I
0000730,0074751,I
0519058,0074751,I
0175725,0074751,I
0925833,0074751,I
0373593,0074751,I
0347086,0074751,R
0000434,0076759,I
0000148,0076759,I
0000402,0076759,I
0000027,0076759,I
0001088,0076759,I
0000355,0076759,I
0048652,0076759,I
0562679,0076759,I
0001190,0076759,I
0114436,0076759,I
0292235,0076759,I
0701023,0076759,I
0567018,0076759,I
0125952,0076759,I
0377120,0076759,I
0493200,0076759,I
0353796,0076759,I
0458161,0076759,I
0000184,0076759,R
0000095,0075686,I
0000473,0075686,I
0731634,0075686,I
0001406,0075686,I
0800328,0075686,I
0001167,0075686,I
0546755,0075686,I
0223157,0075686,I
0000686,0075686,I
0843332,0075686,I
0524894,0075686,I
0492584,0075686,I
0626990,0075686,I
0612922,0075686,I
0901649,0075686,I
0742412,0075686,I
0031742,0075686,I
0637113,0075686,I
0000095,0075686,R
0000377,0075860,I
0000076,0075860,I
0000414,0075860,I
0227039,0075860,I
0000837,0075860,I
0573688,0075860,I
0447230,0075860,I
0089348,0075860,I
0230164,0075860,I
0346533,0075860,I
0084191,0075860,I
0132176,0075860,I
0237846,0075860,I
0000448,0075860,I
0174919,0075860,I
0225191,0075860,I
0235297,0075860,I
0516948,0075860,I
0000229,0075860,R
0000377,0076095,I
0556850,0076095,I
0191944,0076095,I
0070801,0076095,I
0722315,0076095,I
0581449,0076095,I
0790077,0076095,I
0669033,0076095,I
0145270,0076095,I
0505150,0076095,I
0812427,0076095,I
0199525,0076095,I
0095834,0076095,I
0182456,0076095,I
11561679,0076095,I
0532457,0076095,I
0446425,0076095,I
0491485,0076095,I
0006889,0076095,R
0797531,0076348,I
0060634,0076348,I
1594252,0076348,I
0412965,0076348,I
0284974,0076348,I
0478657,0076348,I
0956943,0076348,I
0070382,0076348,I
0030381,0076348,I
0252686,0076348,I
0781150,0076348,I
0759728,0076348,I
0202405,0076348,I
0529592,0076348,I
0759850,0076348,I
0545862,0076348,I
13657020,0076348,I
0745663,0076348,I
0594624,0076348,R
2861819,0076918,I
2773826,0076918,I
2773813,0076918,I
2773677,0076918,I
2773818,0076918,I
2773811,0076918,I
2863432,0076918,I
2863730,0076918,I
2863679,0076918,I
2863687,0076918,I
2863249,0076918,I
2863868,0076918,I
2863116,0076918,I
2862783,0076918,I
2863152,0076918,I
2862573,0076918,I
2862934,0076918,I
2863282,0076918,I
0466793,0076918,R
0000404,0076245,I
0000603,0076245,I
0001673,0076245,I
0001703,0076245,I
0001358,0076245,I
0614677,0076245,I
0000658,0076245,I
0231098,0076245,I
0607776,0076245,I
0001278,0076245,I
0670852,0076245,I
0429304,0076245,I
0626350,0076245,I
0219062,0076245,I
0582420,0076245,I
0119587,0076245,I
0344793,0076245,I
0796995,0076245,I
0003593,0076245,R
0000072,0076319,I
0001671,0076319,I
0137230,0076319,I
0001153,0076319,I
0320006,0076319,I
0347591,0076319,I
0345295,0076319,I
0242459,0076319,I
0291640,0076319,I
0544749,0076319,I
0876642,0076319,I
0874786,0076319,I
0775625,0076319,I
0776816,0076319,I
0776817,0076319,I
0801548,0076319,I
0464193,0076319,I
0109643,0076319,I
0697660,0076319,R
0174883,0076941,I
0798718,0076941,I
