id_filma,zanr
0071598,comedy
0071598,drama
0071115,drama
0071115,romance
0071877,crime
0071877,drama
0071877,mystery
0072308,action
0072308,drama
0072308,thriller
0070135,documentary
0070135,sport
0071577,drama
0071577,romance
0071455,action
0071455,drama
0071455,thriller
0073486,drama
0071411,adventure
0071411,biography
0071411,drama
0073195,adventure
0073195,mystery
0073195,thriller
0072684,adventure
0072684,drama
0072684,war
0072890,biography
0072890,crime
0072890,drama
0073440,comedy
0073440,drama
0073440,music
0073340,documentary
0073340,sport
0073766,comedy
0073692,comedy
0073692,drama
0073113,adventure
0073113,drama
0073113,history
0074605,documentary
0075148,drama
0075148,sport
0074958,drama
0074119,drama
0074119,history
0074119,thriller
0075005,horror
0075005,mystery
0074235,biography
0074235,drama
0074235,music
0074291,biography
0074291,drama
0074291,history
0074812,action
0074812,adventure
0074812,sci-fi
0074972,comedy
0074972,drama
0074972,war
0075265,drama
0075265,music
0075265,romance
0074751,adventure
0074751,horror
0076759,action
0076759,adventure
0076759,fantasy
0075686,comedy
0075686,romance
0075860,drama
0075860,sci-fi
0076095,comedy
0076095,drama
0076095,romance
0076348,drama
0076918,documentary
0076918,biography
0076245,drama
0076319,comedy
0076319,musical
0076319,romance
0076941,drama
0076941,music
0076941,romance
0077416,drama
0077416,war
0077405,drama
0077405,romance
0078205,crime
0078205,documentary
0077928,biography
0077928,crime
0077928,drama
0078346,action
0078346,adventure
0078346,sci-fi
0077362,drama
0077362,romance
0077362,war
0077413,crime
0077413,drama
0077413,mystery
0077280,biography
0077280,drama
0077280,music
0078122,comedy
0078122,drama
0078122,romance
0077663,comedy
0077663,fantasy
0077663,romance
0077289,comedy
0077289,drama
0077289,romance
0078382,comedy
0078382,music
0078748,horror
0078748,sci-fi
0078788,drama
0078788,mystery
0078788,war
0078841,comedy
0078841,drama
0079417,drama
0078754,drama
0078754,music
0078754,musical
0078850,documentary
0078850,biography
0078902,comedy
0078902,drama
0078902,sport
0078875,drama
0078875,war
0080762,documentary
0080762,music
0078872,adventure
0078872,family
0078872,sport
0079477,adventure
0079477,comedy
0079477,romance
0080009,drama
0080009,romance
0079638,drama
0080684,action
0080684,adventure
0080684,fantasy
0081398,biography
0081398,drama
0081398,sport
0079579,comedy
0079579,drama
0079579,romance
0081283,drama
0080549,biography
