id_filma,zanr
9620292,Tragedy
9620292,Crime
9620292,Drama
9620292,Mystery
9620292,Thriller
10272386,Psychological Drama
10272386,Drama
10272386,Mystery
2948372,Coming-of-Age
2948372,Computer Animation
2948372,Adventure
2948372,Animation
2948372,Comedy
2948372,Drama
2948372,Family
2948372,Fantasy
2948372,Music
10288566,Dark Comedy
10288566,Psychological Drama
10288566,Comedy
10288566,Drama
10633456,Docudrama
10633456,Drama
9770150,Road Trip
9770150,Tragedy
9770150,Drama
10618286,Docudrama
10618286,Period Drama
10618286,Showbiz Drama
10618286,Biography
10618286,Drama
12888462,Nature Documentary
12888462,Documentary
12888462,Drama
13472984,Psychological Drama
13472984,Time Travel
13472984,Tragedy
13472984,Drama
13472984,Sci-Fi
13472984,Short
10514222,Period Drama
10514222,Drama
10514222,Music
11768948,Hand-Drawn Animation
11768948,Psychological Drama
11768948,Tragedy
11768948,Animation
11768948,Drama
11768948,Short
11924384,Drama
11924384,Mystery
11924384,Short
11924384,Thriller
11643154,Documentary
11643154,Drama
11643154,History
11643154,Mystery
11643154,Short
1160419,Desert Adventure
1160419,Sci-Fi Epic
1160419,Space Sci-Fi
1160419,Action
1160419,Adventure
1160419,Drama
1160419,Sci-Fi
2382320,Action Epic
2382320,Adventure Epic
2382320,Globetrotting Adventure
2382320,Spy
2382320,Action
2382320,Adventure
2382320,Thriller
2953050,Computer Animation
2953050,Pop Musical
2953050,Animation
2953050,Comedy
2953050,Family
2953050,Fantasy
2953050,Musical
12361974,Action Epic
12361974,Superhero
12361974,Action
12361974,Adventure
12361974,Fantasy
12361974,Sci-Fi
3581652,Classic Musical
3581652,Tragic Romance
3581652,Crime
3581652,Drama
3581652,Musical
3581652,Romance
3228774,Caper
3228774,Urban Adventure
3228774,Adventure
3228774,Comedy
3228774,Crime
3228774,Drama
10366460,Coming-of-Age
10366460,Comedy
10366460,Drama
10366460,Music
0993840,Heist
0993840,Zombie Horror
0993840,Action
0993840,Adventure
0993840,Crime
0993840,Drama
0993840,Horror
0993840,Sci-Fi
0993840,Thriller
10293406,Period Drama
10293406,Psychological Drama
10293406,Drama
10293406,Western
12789558,Coming-of-Age
12789558,Period Drama
12789558,Political Drama
12789558,Biography
12789558,Drama
12789558,Romance
9784798,Docudrama
9784798,Period Drama
9784798,Political Drama
9784798,Biography
9784798,Drama
9784798,History
9620288,Docudrama
9620288,Biography
9620288,Drama
9620288,Sport
14039582,Psychological Drama
14039582,Drama
9115530,Docudrama
9115530,Showbiz Drama
9115530,Biography
9115530,Drama
9115530,Romance
11422728,Music Documentary
11422728,Documentary
11422728,History
11422728,Music
9464038,Animation
9464038,Drama
9464038,Fantasy
9464038,Romance
9464038,Short
14513236,Basketball
14513236,Sports Documentary
14513236,Biography
14513236,Documentary
14513236,Short
14513236,Sport
1745960,Action Epic
1745960,Epic
1745960,Action
1745960,Drama
6710474,Adventure Epic
6710474,Dark Comedy
6710474,Martial Arts
6710474,Sci-Fi Epic
6710474,Action
6710474,Adventure
6710474,Comedy
6710474,Drama
6710474,Fantasy
9114286,Superhero
9114286,Action
9114286,Adventure
9114286,Drama
9114286,Sci-Fi
1630029,Action Epic
1630029,Adventure Epic
1630029,Sci-Fi Epic
1630029,Sea Adventure
1630029,Action
1630029,Adventure
1630029,Fantasy
1630029,Sci-Fi
1016150,Epic
1016150,Period Drama
1016150,Tragedy
1016150,War Epic
1016150,Drama
1016150,History
1016150,War
13833688,Epic
13833688,Psychological Drama
13833688,Tragedy
13833688,Drama
8178634,Action Epic
8178634,Epic
8178634,Period Drama
8178634,Action
8178634,Adventure
8178634,Drama
1488589,Dark Fantasy
1488589,Fairy Tale
1488589,Stop Motion Animation
1488589,Adventure
1488589,Animation
1488589,Drama
1488589,Family
1488589,Fantasy
1488589,Musical
22667880,Adventure
22667880,Animation
22667880,Comedy
22667880,Drama
22667880,Family
22667880,Fantasy
22667880,Short
13669038,Period Drama
13669038,Psychological Drama
13669038,Drama
17041964,Political Documentary
17041964,Biography
17041964,Documentary
14625872,Comedy
14625872,Drama
14625872,Short
23628262,Documentary
23628262,Short
15398776,Docudrama
15398776,Epic
15398776,Historical Epic
15398776,Period Drama
15398776,Psychological Drama
15398776,Biography
15398776,Drama
15398776,History
14230458,Dark Comedy
14230458,Steampunk
14230458,Comedy
14230458,Drama
14230458,Romance
14230458,Sci-Fi
1517268,High-Concept Comedy
1517268,Quirky Comedy
1517268,Satire
1517268,Adventure
1517268,Comedy
1517268,Fantasy
7160372,Period Drama
7160372,Drama
7160372,History
7160372,War
17009710,Legal Drama
17009710,Legal Thriller
17009710,Psychological Drama
17009710,Psychological Thriller
17009710,Crime
17009710,Drama
17009710,Thriller
14849194,Holiday Comedy
14849194,Comedy
14849194,Drama
14849194,Holiday
6587046,Anime
6587046,Fantasy Epic
6587046,Hand-Drawn Animation
6587046,Isekai
6587046,Adventure
6587046,Animation
6587046,Drama
6587046,Fantasy
23289160,Action Epic
23289160,Adventure Epic
23289160,Dinosaur Adventure
23289160,Epic
23289160,Kaiju
23289160,Monster Horror
23289160,Period Drama
23289160,Sci-Fi Epic
23289160,Supernatural Horror
23561236,Dark Comedy
23561236,High-Concept Comedy
23561236,Satire
23561236,Comedy
23561236,Drama
16968450,Quirky Comedy
16968450,Adventure
16968450,Comedy
16968450,Drama
16968450,Short
24082438,Military Documentary
24082438,Documentary
24082438,War
19837932,Comedy
19837932,Drama
19837932,Fantasy
19837932,Sci-Fi
19837932,Short
28768883,Animation
28768883,Drama
28768883,Short
28768883,War
29497240,Documentary
29497240,Music
29497240,Short
29795707,Animation
29795707,Short
29795707,War
29118186,Documentary
29118186,Music
29118186,Short
20215234,Conspiracy Thriller
20215234,Drama
20215234,Thriller
28607951,Dark Comedy
28607951,Raunchy Comedy
28607951,Steamy Romance
28607951,Comedy
28607951,Drama
28607951,Romance
17526714,Body Horror
17526714,Dark Comedy
17526714,Monster Horror
17526714,Psychological Horror
17526714,Showbiz Drama
17526714,Drama
17526714,Horror
17526714,Sci-Fi
1262426,Fairy Tale
1262426,Pop Musical
1262426,Fantasy
1262426,Musical
1262426,Romance
8999762,Epic
8999762,Drama
21823606,Buddy Comedy
21823606,Comedy
21823606,Drama
15239678,Action Epic
15239678,Desert Adventure
15239678,Epic
15239678,Sci-Fi Epic
15239678,Space Sci-Fi
15239678,Action
15239678,Adventure
15239678,Drama
15239678,Sci-Fi
4772188,Animal Adventure
4772188,Computer Animation
4772188,Survival
4772188,Adventure
4772188,Animation
4772188,Family
4772188,Fantasy
14961016,Docudrama
14961016,Period Drama
14961016,Political Drama
14961016,Biography
14961016,Drama
14961016,History
20221436,Pop Musical
20221436,Crime
20221436,Drama
20221436,Musical
20221436,Thriller
30953759,Political Documentary
30953759,Documentary
