id,ime
0045610,Frédéric Back
1130927,Richard Goss
1129856,Laura Jean Ellis
0026035,Luana Anders
0255070,Ron Ellis
0381494,Karl Hess
0122745,Kevin Burns
0326400,Barry Goldwater
0356806,Roland Hallé
0480627,Peter W. Ladue
0000261,Karen Allen
0293550,Paul Freeman
0622544,David Naughton
0067643,Joe Belcher
0000484,John Landis
0569239,Everett McGill
0000579,Ron Perlman
0252832,Nicholas Kadi
0002027,Ben Cross
0153182,Ian Charleson
0268297,Nicholas Farrell
0399853,Hugh Hudson
0041932,Mark Rydell
0001545,Dudley Moore
0330619,Steve Gordon
0001346,Edward Herrmann
0001970,Klaus Maria Brandauer
0126569,Ildikó Bánsági
0417370,Krystyna Janda
0843640,István Szabó
0752960,Zbigniew Rybczynski
0231120,Patrick Dollaghan
0766697,Rodney Saulsberry
0506099,Shelley Levinson
0882048,Robert Urquhart
0298504,Rikki Fulton
0573893,Jonathan McNeil
0002337,Roger Christian
1044245,Amy Israel
0633649,Nigel Noble
0001794,Henry Thomas
0000106,Drew Barrymore
0001075,Peter Coyote
0000700,Debra Winger
0001418,David Keith
0001426,Ben Kingsley
0368990,Rohini Hattangadi
0000277,Richard Attenborough
0000177,Kevin Kline
0001493,Peter MacNicol
0349776,Bertil Guve
0021655,Pernilla Allwin
0012358,Kristina Adolphson
0000154,Mel Gibson
0001373,Linda Hunt
0001837,Peter Weir
0563039,Melanie Mayron
0927622,Simon Wiesenthal
0777510,Arnold Schwartzman
0273888,Antonio Ferrandis
0664661,Encarna Paso
0126960,José Bódalo
0305054,José Luis Garci
0000391,Rupert Everett
0780485,Jenny Seagrove
0382799,Barbara Hicks
0779270,James Scott
0129635,Helen Caldicott
0124220,Vannevar Bush
0161476,Winston Churchill
0621815,Terre Nash
0549658,Richard Marquand
0000985,James L. Brooks
0000884,Jennifer Beals
0636694,Michael Nouri
0001490,Adrian Lyne
0001277,Scott Glenn
0000438,Ed Harris
0442241,Philip Kaufman
0002128,Tess Harper
0000990,Betty Buckley
0000915,Bruce Beresford
0001388,Amy Irving
0001597,Mandy Patinkin
0195073,Jacques d&#x27;Amboise
0172423,Judy Collins
0001915,Emile Ardolino
1422712,Scott Record
0681804,Jimmy Picker
2272881,Susana Robledo
2265968,Antonio Robledo
0102483,Rita Bozi
0778993,Cynthia Scott
0001227,Megan Follows
0288944,David Fox
0183504,Clare Coulter
0564260,Don McBrearty
0001009,Kate Capshaw
0702841,Ke Huy Quan
0000719,F. Murray Abraham
0001371,Tom Hulce
0000931,Elizabeth Berridge
0001832,Sam Waterston
0628955,Haing S. Ngor
0000518,John Malkovich
0423646,Roland Joffé
0001080,Lindsay Crouse
0001456,Kelly LeBrock
0002239,Prince
0467664,Apollonia Kotero
0206528,Morris Day
0536299,Albert Magnoli
0001114,Judy Davis
0051856,Victor Banerjee
0001919,Peggy Ashcroft
0047490,Shane Bailey
0001213,Harvey Fierstein
0587548,Harvey Milk
0472151,Anne Kronenberg
0258531,Rob Epstein
0681566,Michel Piccoli
0033329,Alexandre Arbatt
0218252,Richard Dembo
0404702,Tonny Huurdeman
3992396,Annemieke Ring
3991145,Peter Ring
0096486,Børge Ring
0591516,John Minnis
2819489,Vincent Palumbo
2827399,Roger Morigi
0402552,Marjorie Hunt
0906041,Paul Wagner
0000150,Michael J. Fox
0000502,Christopher Lloyd
0000670,Lea Thompson
0000709,Robert Zemeckis
0619938,Tatsuya Nakadai
0855417,Akira Terao
0628704,Jinpachi Nezu
0000534,Kelly McGillis
0001305,Lukas Haas
0000333,Cher
0000655,Eric Stoltz
0000385,Sam Elliott
0000747,Don Ameche
0000979,Wilford Brimley
0002025,Hume Cronyn
0000165,Ron Howard
0000307,Helena Bonham Carter
0001186,Denholm Elliott
0412465,James Ivory
0000678,Kathleen Turner
0005162,Robert Loggia
0000864,Mikhail Baryshnikov
0002138,Gregory Hines
0804592,Jerzy Skolimowski
0000458,William Hurt
0000471,Raul Julia
0000968,Sonia Braga
0002199,Hector Babenco
0001903,Norma Aleandro
0022765,Héctor Alterio
0897693,Chunchuna Villafañe
0699933,Luis Puenzo
0001334,John Heard
0323344,Carlin Glynn
0557751,Peter Masterson
0789600,Artie Shaw
0078949,John Best
0145292,Lee Castle
0075731,Brigitte Berman
0756763,Buffy Sainte-Marie
0610927,Victoria Mudd
0049314,Lilly Balaban
0077825,Jessica Bertan
0087529,Travis Blank
0113819,Jeffrey D. Brown
0335519,Lee Grant
0267757,Jeff Farmer
0361201,Bob Hanson
0886952,Nicole Van Goethem
2831966,Charlie Clements
0633271,Richard Nixon
17227371,Terry Savery
0787304,Deborah Shaffer
4755967,Erick McWayne
1184603,Ed Cesar
0393914,Mike Hoover
0403174,Timothy Huntley
0000129,Tom Cruise
0000209,Tim Robbins
0001716,Tony Scott
0000299,Michael Biehn
0001343,Carrie Henn
0000116,James Cameron
0000221,Charlie Sheen
0000297,Tom Berenger
0000353,Willem Dafoe
0000231,Oliver Stone
0000156,Jeff Goldblum
0000133,Geena Davis
0315288,John Getz
0000343,David Cronenberg
0000460,Jeremy Irons
0564044,Ray McAnally
0001512,Mary Elizabeth Mastrantonio
0001848,Dianne Wiest
0000323,Michael Caine
0559144,Marlee Matlin
0354279,Randa Haines
0330143,Dexter Gordon
0167388,François Cluzet
0354593,Gabrielle Haker
0851724,Bertrand Tavernier
0513190,Derek de Lint
0879726,Marc van Uchelen
0892857,Monique van de Ven
0705444,Fons Rademakers
0941457,Chuck Workman
2831454,Jean Shinoda Bolen
2832094,Betty Bumpers
0893868,Vivienne Verdon-Roe
0000693,Peter Weller
0000262,Nancy Allen
0641397,Dan O&#x27;Herlihy
0000682,Paul Verhoeven
0000664,Patrick Swayze
0000426,Jennifer Grey
0001583,Jerry Orbach
0000126,Kevin Costner
0000361,Brian De Palma
0000115,Nicolas Cage
0001156,Olympia Dukakis
0000140,Michael Douglas
0876645,Tamara Tunie
0518821,John Lone
0001040,Joan Chen
0000934,Bernardo Bertolucci
0001475,John Lithgow
0486661,Margaret Langrick
0213100,William Dear
0001737,Martin Short
0000212,Meg Ryan
0001102,Joe Dante
0000804,Stéphane Audran
0458064,Bodil Kjer
0270147,Birgitte Federspiel
0002196,Gabriel Axel
0404817,Pelle Hvenegaard
0654994,Erik Paaske
0000806,Bille August
0634159,Philippe Noiret
0009854,John Achorn
0158678,Tim Choate
0195311,Joe D&#x27;Angerio
0330057,Bryan Gordon
2198139,Louis Gothelf
2186349,Reva Shwayder-Gothelf
0174904,Pamela Conn
0555680,Sue Marx
0004746,Tony Bennett
0000285,Alec Baldwin
0000474,Michael Keaton
0000318,Tim Burton
0000420,Valeria Golino
0001469,Barry Levinson
0134073,Enzo Cannavale
0041066,Antonella Attili
0868153,Giuseppe Tornatore
0001364,Bob Hoskins
0001026,Joanna Cassidy
0000531,Frances McDormand
0000335,Glenn Close
0000201,Michelle Pfeiffer
0001241,Stephen Frears
0000092,John Cleese
0000130,Jamie Lee Curtis
0000149,Jodie Foster
0183464,Bernie Coulson
0438279,Jonathan Kaplan
0000429,Melanie Griffith
0001410,Lawrence Kasdan
0001845,Forest Whitaker
0893204,Diane Venora
0954677,Michael Zelniker
0000142,Clint Eastwood
0001952,Rubén Blades
0103071,Richard Bradford
0005124,John Lasseter
0053597,Klaus Barbie
0487351,Claude Lanzmann
0649096,Marcel Ophüls
0942833,Steven Wright
0000100,Rowan Atkinson
0582418,Laurie Metcalf
0661751,Dean Parisot
1168981,Jason Gaes
2847673,Adam Gaes
2847396,Craig Gaes
0164885,Malcolm Clarke
0349702,Bill Guttentag
0233145,Alison Doody
0000245,Robin Williams
0000494,Robert Sean Leonard
0000160,Ethan Hawke
0000107,Kim Basinger
0072533,Jodi Benson
0942787,Samuel E. Wright
0041281,Rene Auberjonois
0166256,Ron Clements
0615780,John Musker
0000111,Matthew Broderick
0000243,Denzel Washington
0000144,Cary Elwes
0001880,Edward Zwick
0488267,Bryan Larkin
0000855,Raymond J. Barry
0000151,Morgan Freeman
0001788,Jessica Tandy
0000101,Dan Aykroyd
0000358,Daniel Day-Lewis
0002084,Brenda Fricker
0924009,Alison Whelan
0006487,Jim Sheridan
0000110,Kenneth Branagh
0001394,Derek Jacobi
0791871,Simon Shepherd
0781276,Julie Sedgewick
0661910,Nick Park
0506870,Sara Lewinstein
0541723,David Mandell
0541746,Suzi Mandell
0295243,Jeffrey Friedman
0490771,Christoph Lauenstein
0490773,Wolfgang Lauenstein
0088647,Scotty Bloch
0285568,Clebert Ford
0424574,Bernard Johnson
0203215,Adam Davidson
3399817,Elam Bender
3400101,Randy Bender
0377901,Lenny Henry
0114742,Susan Brown
0121755,Kathy Burke
0376835,James Hendrie
0000501,Ray Liotta
0000216,Arnold Schwarzenegger
0000232,Sharon Stone
0000461,Michael Ironside
0000870,Kathy Bates
0002070,Richard Farnsworth
0001661,Rob Reiner
0001521,Mary McDonnell
0001295,Graham Greene
0000193,Demi Moore
0000155,Whoopi Goldberg
0958387,Jerry Zucker
0001532,John McTiernan
0000187,Madonna
0798779,Ron Silver
0775447,Barbet Schroeder
0110507,Anne Brochet
0001641,Vincent Perez
0710919,Jean-Paul Rappeneau
14905883,Lewie Anderson
14905884,R.J. Bergstrom
14905885,Ron Bergstrom
0135199,Cathy Caplan
0359735,Thomas Haneke
0959891,Necmettin Çobanoglu
0845748,Nur Sürer
0803355,Emin Sivas
0002699,Xavier Koller
0000157,Linda Hamilton
0000411,Edward Furlong
0000215,Susan Sarandon
0000172,Harvey Keitel
0641314,Paige O&#x27;Hara
0000913,Robby Benson
0181425,Jesse Corti
0873779,Gary Trousdale
0936374,Kirk Wise
0000198,Gary Oldman
0117035,Adam Bryant
0000416,Terry Gilliam
0000345,Billy Crystal
0001588,Jack Palance
0881038,Ron Underwood
0000906,Annette Bening
0007746,Diego Abatantuono
0081702,Claudio Bigagli
0147794,Giuseppe Cederna
0759368,Gabriele Salvatores
1165301,Estelle Peck Ishigo
0640804,Lynn O&#x27;Donnell
1337088,Dorothy Stroup
0645574,Steven Okazaki
0013602,Ricardo Aguilar
0026687,Erich Anderson
0187540,Teresa Crespo Hartendorp
0935641,Seth Winston
0337319,Daniel Greaves
16592413,Doug Allen
16513543,Tom Bailie
16592402,Tom Carpenter
0153899,Debra Chasnoff
0429466,William S. Jones
0509921,Allie Light
0764770,Irving Saraf
0000673,Marisa Tomei
0001494,Ralph Macchio
0528718,Jonathan Lynn
0000213,Winona Ryder
0000563,Chris O&#x27;Donnell
0714310,James Rebhorn
0000976,Martin Brest
0000656,Madeleine Stowe
0575184,Russell Means
0000520,Michael Mann
0000246,Bruce Willis
0918334,Scott Weinger
0488306,Linda Larkin
0001729,Craig Sheffer
0000093,Brad Pitt
0001653,Stephen Rea
0001109,Jaye Davidson
0001403,Neil Jordan
0000668,Emma Thompson
0000366,Catherine Deneuve
0199006,Linh-Dan Pham
0912224,Régis Wargnier
0273178,Fernando Fernán Gómez
0764450,Jorge Sanz
0004851,Penélope Cruz
0874096,Fernando Trueba
0000548,Elizabeth Montgomery
0862198,Maxwell Thurman
0931462,Pete Williams
0872134,Barbara Trent
0722679,Daniel Rialet
0551791,Jacques Martial
0712204,Christian Rauth
0439748,Sam Karmann
1110568,Jean G. Poulot
0336049,Joan C. Gratz
1314510,Judy Gwazdauskas
0997002,Peter Gwazdauskas
0943458,Gerardine Wurzburg
0000553,Liam Neeson
0000146,Ralph Fiennes
0000554,Sam Neill
0000368,Laura Dern
0000112,Pierce Brosnan
0001060,Chris Columbus
0000688,Sela Ward
0001112,Andrew Davis
0000456,Holly Hunter
0001005,Jane Campion
0000158,Tom Hanks
0561809,Roberta Maxwell
0758608,Peter Sallis
0001290,Richard E. Grant
0504821,Crispin Letts
0832792,Ken Stott
0134922,Peter Capaldi
0357725,Andy Hamilton
0811345,Alison Snowden
0256960,Harry Enfield
0277599,David Fine
0596173,Senta Moira
0653678,Paul Outlaw
0580930,Stefan Merki
0200500,Pepe Danquart
0713371,Susan Raymond
2963310,Deanna Burney
10702382,Clary Jansson
0000237,John Travolta
0000235,Uma Thurman
0000168,Samuel L. Jackson
0000233,Quentin Tarantino
0000705,Robin Wright
0000641,Gary Sinise
0000469,James Earl Jones
0021249,Roger Allers
0591450,Rob Minkoff
0000206,Keanu Reeves
0000454,Dennis Hopper
0000113,Sandra Bullock
0000957,Jan de Bont
0001644,Aidan Quinn
0915989,Hugo Weaving
0001602,Guy Pearce
0000654,Terence Stamp
0254632,Stephan Elliott
0000136,Johnny Depp
0001445,Martin Landau
0000572,Sarah Jessica Parker
0873385,Massimo Troisi
0002029,Maria Grazia Cucinotta
0705535,Michael Radford
0000131,John Cusack
0000236,Jennifer Tilly
0001329,Nigel Hawthorne
0000545,Helen Mirren
0001291,Rupert Graves
0405336,Nicholas Hytner
0000959,Powers Boothe
0586482,Nikita Mikhalkov
0200848,Ingeborga Dapkunaite
0579823,Oleg Menshikov
0058294,Brett Barsky
0435071,Judy Kain
0515496,John Lizzi
0707475,Peggy Rajski
0510929,Maya Lin
0595131,Freida Lee Mock
0493822,Margaret Lazarus
0943337,Renner Wunderlich
4305750,Stacey Kabat
0000228,Kevin Spacey
0000321,Gabriel Byrne
0001590,Chazz Palminteri
0001741,Bryan Singer
0000521,Sophie Marceau
0001526,Patrick McGoohan
0000741,Tim Allen
0725543,Don Rickles
0000701,Kate Winslet
0281424,James Fleet
0000487,Ang Lee
0000200,Bill Paxton
0000102,Kevin Bacon
0000223,Elisabeth Shue
0001696,Julian Sands
0001214,Mike Figgis
0000288,Christian Bale
0300265,Mike Gabriel
0325196,Eric Goldberg
0000342,James Cromwell
0844294,Magda Szubanski
0004815,Christine Cavanaugh
0003088,Chris Noonan
0000576,Sean Penn
0698764,Robert Prosky
0000227,Mira Sorvino
0086322,Pamela Blair
0717176,Anne Reid
0000375,Robert Downey Jr.
0000667,David Thewlis
0001355,Michael Hoffman
0002168,Willeke van Ammelrooy
0213912,Jan Decleir
0887675,Veerle van Overloop
0331296,Marleen Gorris
13779449,Isa Baschwitz
0086282,Jon Blair
0919318,Gerda Weissmann Klein
1667189,Kurt Klein
0859354,Peter Thomas
0030794,Kary Antholis
0000732,Danny Aiello
0001441,Christine Lahti
0001802,Nancy Travis
0000226,Will Smith
0000597,Bill Pullman
0000386,Roland Emmerich
0000513,William H. Macy
0000114,Steve Buscemi
0001054,Joel Coen
0001053,Ethan Coen
0000421,Cuba Gooding Jr.
0000250,Renée Zellweger
0001081,Cameron Crowe
0000300,Juliette Binoche
0005237,Anthony Minghella
0000671,Billy Bob Thornton
0948267,Dwight Yoakam
0000687,J.T. Walsh
0000174,Val Kilmer
0929489,Tom Wilkinson
0394280,Stephen Hopkins
0000569,Gwyneth Paltrow
0181920,James Cosmo
0000627,Greta Scacchi
0569790,Douglas McGrath
0000552,Eddie Murphy
0000586,Jada Pinkett Smith
0000336,James Coburn
0001723,Tom Shadyac
0000596,Jonathan Pryce
0000104,Antonio Banderas
0001691,Geoffrey Rush
0000090,Armin Mueller-Stahl
0104051,Justin Braine
0382956,Scott Hicks
0000738,Muhammad Ali
0286040,George Foreman
0005091,Don King
0309382,Leon Gast
0006664,Zdenek Sverák
0149936,Andrey Khalimon
0755941,Libuse Safránková
0841232,Jan Sverák
0639694,Mark O&#x27;Brien
0245117,Elizabeth Duvall
1462489,Ian Berzon
0950506,Jessica Yu
0001564,Bebe Neuwirth
0450116,Brian Kerwin
0798816,Rhea Silver-Smith
0291205,David Frankel
0599946,Tyron Montgomery
0000138,Leonardo DiCaprio
0000708,Billy Zane
0000354,Matt Damon
0000255,Ben Affleck
0001814,Gus Van Sant
0000905,Roberto Benigni
0000971,Nicoletta Braschi
0134493,Giorgio Cantarini
0000400,Linda Fiorentino
0001756,Barry Sonnenfeld
0000128,Russell Crowe
0000436,Curtis Hanson
0000166,Helen Hunt
0001427,Greg Kinnear
0001015,Robert Carlyle
0004692,Mark Addy
0146341,Peter Cattaneo
0000560,Nick Nolte
0001707,Paul Schrader
0208798,Pavlik Jansen op de Haar
0404806,Fedja van Huêt
0226016,Mike van Diem
0677037,Bob Peterson
0684342,Jan Pinkava
0490552,Israel Lau
0787149,Livia Shacter
0365057,Mark Jonathan Harris
0159988,Barron Christian
0223123,Donna Dewey
0850875,Chris Tashima
0297986,Susan Fukuda
0313657,Diana Georger
0001744,Tom Sizemore
0152312,Brenda Chapman
9054338,Steve Hickner
0920425,Simon Wells
0001711,Annabella Sciorra
0911910,Vincent Ward
0001212,Joseph Fiennes
0006960,John Madden
0000949,Cate Blanchett
0318884,Liz Giles
0191358,Rod Culbertson
0001408,Shekhar Kapur
0005212,Ian McKellen
0000409,Brendan Fraser
0001655,Lynn Redgrave
0174374,Bill Condon
0147605,Carlo Cecchi
0081175,Jean-Luc Bideau
0464855,Christoph Koncz
0320660,François Girard
0059646,Bill Basch
0059651,Martin Basch
0103953,Randolph Braham
0002224,James Moll
0917188,Chris Wedge
0860947,Ulrich Thomsen
0819491,Jens Jørn Spottag
0554201,John Martinus
0421314,Anders Thomas Jensen
0826523,Helen Stenborg
0242973,Patricia Dunnock
0816375,Scott Sowers
0774294,Barbara Schock
0000401,Laurence Fishburne
0005251,Carrie-Anne Moss
0905154,Lana Wachowski
0905152,Lilly Wachowski
0000301,Thora Birch
0005222,Sam Mendes
0001401,Angelina Jolie
0245112,Clea DuVall
0003506,James Mangold
0000207,Christina Ricci
0001669,Miranda Richardson
0001282,Tony Goldwyn
0000378,Minnie Driver
0000306,Brian Blessed
0118333,Chris Buck
0510674,Kevin Lima
0005386,Cecilia Roth
0004650,Marisa Paredes
0679150,Candela Peña
0000264,Pedro Almodóvar
0005476,Hilary Swank
0001721,Chloë Sevigny
0765597,Peter Sarsgaard
0005303,Kimberly Peirce
0001497,Tobey Maguire
0000234,Charlize Theron
0002120,Lasse Hallström
0000980,Jim Broadbent
0179680,Allan Corduner
0002077,Dexter Fletcher
0005139,Mike Leigh
0819166,Ankie Spitzer
0309101,Jamal Al Gashey
0531817,Kevin Macdonald
0684521,Gordon Pinsent
0216594,Kevin Duhaney
0559444,Yôji Matsuda
0678154,Aleksandr Petrov
0402244,Paul Hungerford
1122625,Dan Keplinger
0169804,Susan Hannah Hadary
0925659,William A. Whiteford
0090431,Gloria Bobrofsky
0129516,Abram Calderon
0251342,Deborah Ehrlich
0406503,Keiko Ibi
0001618,Joaquin Phoenix
0001567,Connie Nielsen
0001082,Billy Crudup
0297578,Patrick Fugit
0005028,Kate Hudson
0000210,Julia Roberts
0109773,David Brisbin
0001752,Steven Soderbergh
0001125,Benicio Del Toro
0001876,Catherine Zeta-Jones
0000334,Chow Yun-Fat
0000706,Michelle Yeoh
0955471,Ziyi Zhang
0000120,Jim Carrey
0597410,Taylor Momsen
3679189,Kelley
0000190,Matthew McConaughey
0609236,Jonathan Mostow
0001315,Marcia Gay Harden
0461446,Robert Knott
0250995,Ralph Eggleston
8041843,James Laufer
0240196,Michael Dudok de Wit
0001132,Judi Dench
1049634,Lory Cahn
0297161,Kurt Fuchel
14339077,Walter Dee
1060676,Viola Dees
0785033,Tracy Seretean
0673480,Emilio Perez
0671526,Luis Fernando Peña
2177894,Chaco
0302780,Florian Gallenberger
0000704,Elijah Wood
0089217,Orlando Bloom
0001392,Peter Jackson
0153738,Daveigh Chase
0687189,Suzanne Pleshette
0997115,Miyu Irino
0594503,Hayao Miyazaki
0001326,Josh Hartnett
0000191,Ewan McGregor
0000124,Jennifer Connelly
0000196,Mike Myers
0000139,Cameron Diaz
0011470,Andrew Adamson
0421776,Vicky Jenson
0298807,Antoine Fuqua
0000422,John Goodman
0316701,Mary Gibbs
0230032,Pete Docter
0798899,David Silverman
0881279,Lee Unkrich
0000173,Nicole Kidman
0000491,John Leguizamo
0525303,Baz Luhrmann
0000295,Kate Beckinsale
0000881,Michael Bay
0000202,Ryan Phillippe
0002091,Michael Gambon
0000932,Halle Berry
0801231,Taylor Simpson
0286975,Marc Forster
0571964,Ray McKinnon
0324658,Walton Goggins
0454674,Eddie King
0229301,Branko Djuric
0084484,Rene Bitorajac
0816297,Filip Sovagovic
0849786,Danis Tanovic
0264236,Richard Eyre
0477810,Juliane Köhler
0632457,Merab Ninidze
0352278,Matthias Habich
0512862,Caroline Link
4984604,Ann Finnell
4983921,Patrick McGuinness
4984168,James Williams
0994355,Jean-Xavier de Lestrade
0004778,Adrien Brody
0470981,Thomas Kretschmann
0277975,Frank Finlay
0001557,Viggo Mortensen
0004896,Eminem
0005261,Brittany Murphy
0388382,Tyler Hoechlin
0551128,Rob Marshall
0000161,Salma Hayek
0000547,Alfred Molina
0853380,Julie Taymor
0000194,Julianne Moore
0197636,Stephen Daldry
0177933,Chris Cooper
0005069,Spike Jonze
0282936,Rosario Flores
0194572,Javier Cámara
0334882,Darío Grandinetti
0601619,Michael Moore
0001504,Marilyn Manson
1243271,Brad Simonsen
1342644,Mortonette Jenkins
0938787,Jeff Wolverton
0035697,Eric Armstrong
0117937,Martin Buch
0070571,Camilla Bendix
0451753,Farshad Kholghi
1015687,Martin Strange-Hansen
1070455,S.K. Thoth
13557342,Robert Janoff
7947152,Elayne Jones
0000983,Albert Brooks
0001122,Ellen DeGeneres
1071252,Alexander Gould
0004056,Andrew Stanton
0000195,Bill Murray
0424060,Scarlett Johansson
0000610,Giovanni Ribisi
0001068,Sofia Coppola
0000179,Jude Law
0079273,Paul Bettany
0101710,Billy Boyd
0420941,Patty Jenkins
0573726,Robert McNamara
0004242,Fidel Castro
0001554,Errol Morris
0320721,Rémy Girard
0077715,Dorothée Berryman
1234157,Stéphane Rousseau
0000780,Denys Arcand
0436371,Kamahl
0281313,John Flaus
0254178,Adam Elliot
1461267,Natalie Press
0245705,Danny Dyer
1501724,Jodie Mitchell
0036349,Andrea Arnold
1101682,Jonathan Furr
1101359,Ben Allison
0773689,Aaron Schneider
2242768,Tommy Buda
0691888,Robert David Port
1788967,William Novick
1736739,Adi Roche
1463062,Maryann DeLeo
0327273,Michel Gondry
0005266,Craig T. Nelson
0083348,Brad Bird
0000379,Kirsten Dunst
0000600,Sam Raimi
0000332,Don Cheadle
0628601,Thandiwe Newton
0353673,Paul Haggis
0316079,Paul Giamatti
0002006,Thomas Haden Church
0000515,Virginia Madsen
0668247,Alexander Payne
0797869,Brad Silberling
0004937,Jamie Foxx
0005093,Regina King
0913488,Kerry Washington
0305558,Gael García Bernal
0209404,Rodrigo de la Serna
0535502,Mía Maestro
0758574,Walter Salles
0000849,Javier Bardem
0749104,Belén Rueda
0240318,Lola Dueñas
0024622,Alejandro Amenábar
0322407,Brendan Gleeson
0175860,Rúaidhrí Conroy
0932837,David Wilmot
1732981,Martin McDonagh
2100653,Kochi
2099087,Avijit Halder
2092248,Shanti Das
1498640,Zana Briski
1502104,Ross Kauffman
0488321,Ryan Larkin
0484996,Chris Landreth
1689735,Felicity Fanjoy
1847023,Dominiqua Alexis
1066970,Rico E. Anderson
1966683,Josh Evans
0396884,Robert Houston
0350453,Jake Gyllenhaal
0005132,Heath Ledger
0931329,Michelle Williams
0842770,Tilda Swinton
1670137,Georgie Henley
0608440,William Moseley
0915208,Naomi Watts
0085312,Jack Black
0913822,Ken Watanabe
0000702,Reese Witherspoon
0329481,Ginnifer Goodwin
0001838,Rachel Weisz
0396812,Danny Huston
0576987,Fernando Meirelles
0101508,Steve Box
0000450,Philip Seymour Hoffman
0004286,Clifton Collins Jr.
0001416,Catherine Keener
0587955,Bennett Miller
0000123,George Clooney
0001605,Amanda Peet
0300866,Stephen Gaghan
0005024,Terrence Howard
0524839,Ludacris
0026364,Anthony Anderson
0108132,Craig Brewer
0001960,Romane Bohringer
0075650,Charles Berling
0415207,Luc Jacquet
1970113,Presley Chweneyagae
1708171,Mothusi Magano
1987447,Israel Matseke-Zulu
0004303,Gavin Hood
1797112,Ben Newmark
1715275,Noureen DeWulf
0849578,A.J. Tannen
1847738,Ari Sandel
0181658,Norman Corwin
0004847,Walter Cronkite
0800787,Eric Simonson
0908919,Eli Wallach
0001806,John Turturro
1044905,Mary Bringle
0133866,John Canemaker
1419440,Ivana Baquero
0317725,Ariadna Gil
0530365,Sergi López
0868219,Guillermo del Toro
0618057,Ulrich Mühe
0311476,Martina Gedeck
0462407,Sebastian Koch
0003697,Florian Henckel von Donnersmarck
0136797,Steve Carell
0001057,Toni Collette
0206760,Jonathan Dayton
0267512,Valerie Faris
0461136,Keira Knightley
0893659,Gore Verbinski
0005403,Jason Schwartzman
0001800,Rip Torn
0327944,Alejandro G. Iñárritu
0564215,James McAvoy
0000096,Gillian Anderson
0413168,Hugh Jackman
0004306,George Miller
0171253,Warren Coleman
0606688,Judy Morris
0632497,Kazunari Ninomiya
0407296,Tsuyoshi Ihara
0360598,Glen Hansard
2461627,Markéta Irglová
2008013,Hugh Walsh
0138809,John Carney
0790688,Michael Sheen
0461498,Beyoncé
0330722,Al Gore
0921942,Billy West
0124132,George Bush
0346550,Davis Guggenheim
0994585,Suzie Templeton
0468380,Torill Kove
2304699,Matteo Razzouki-Safardi
0689562,Philippe Pollet-Villard
0605196,Richard Morgiève
8049049,Huang Children
8049047,Gao Jun
8049048,Nan Nan
0002548,Ruby Yang
0000982,Josh Brolin
0000950,Brenda Blethyn
0942504,Joe Wright
0200452,Paul Dano
0001354,Ciarán Hinds
0000759,Paul Thomas Anderson
0004951,Brad Garrett
0738918,Lou Romano
0652663,Patton Oswalt
0680983,Elliot Page
0148418,Michael Cera
0004950,Jennifer Garner
0718646,Jason Reitman
0006904,Tony Gilroy
0000614,Alan Rickman
1183149,Edgar Ramírez
0000260,Joan Allen
0339030,Paul Greengrass
0185819,Daniel Craig
2301950,Dakota Blue Richards
0919363,Chris Weitz
0654110,Clive Owen
0182839,Marion Cotillard
0856500,Sylvie Testud
0339621,Pascal Greggory
0196860,Olivier Dahan
0548686,Karl Markovics
0225944,August Diehl
0834479,Devid Striesow
0752328,Stefan Ruzowitzky
0316795,Alex Gibney
1965007,Brian Keith Allen
2546181,Moazzam Begg
0433465,Julia Jäger
2704342,Cedric Eich
3129674,Tamay Bulut Özvatan
0293770,Jochen Alexander Freydank
2532689,Laurel Hester
7878175,Stacie Andree
7878171,Dane B. Wells
1106629,Cynthia Wade
0001173,Aaron Eckhart
0634240,Christopher Nolan
0123785,Ben Burtt
2264184,Elissa Knight
0307531,Jeff Garlin
0000399,David Fincher
0004486,Bruno Ganz
0719637,Jeremy Renner
1107001,Anthony Mackie
1310016,Brian Geraghty
0000941,Kathryn Bigelow
2353862,Dev Patel
2951768,Freida Pinto
0795661,Saurabh Shukla
0000965,Danny Boyle
0849164,Loveleen Tandan
0356017,Rebecca Hall
1002641,Dominic Cooper
1314116,Saul Dibb
0386472,Emile Hirsch
0609403,Masahiro Motoki
0386414,Ryôko Hirosue
0945734,Tsutomu Yamazaki
0847690,Yôjirô Takita
0677597,Philippe Petit
3072750,Jean François Heckel
3072759,Jean-Louis Blondeau
1016428,James Marsh
0619178,Masami Nagasawa
3272471,Kunio Katô
3547962,Anti Chauhan
3547868,Ghutaru Chauhan
3548780,Virendra Kumar Das
0616959,Megan Mylan
1208167,Diane Kruger
0744834,Eli Roth
0941777,Sam Worthington
0757855,Zoe Saldaña
1517976,Chris Pine
0704270,Zachary Quinto
0670408,Simon Pegg
0009190,J.J. Abrams
0201857,Ricardo Darín
0897845,Soledad Villamil
0706567,Pablo Rago
0002728,Juan José Campanella
0000799,Edward Asner
2973712,Jordan Nagai
0001652,John Ratzenberger
2466842,Quinton Aaron
0005210,Tim McGraw
0359387,John Lee Hancock
2829737,Gabourey Sidibe
0594898,Mo&#x27;Nique
1745736,Paula Patton
0200005,Lee Daniels
0350454,Maggie Gyllenhaal
0268199,Colin Farrell
0178376,Scott Cooper
1289434,Emily Blunt
1670029,Rupert Friend
