id_igralca,id_filma,vloga
0866055,0088007,I
0234966,0088007,I
0821436,0088007,I
0805990,0088007,I
0274492,0088007,I
0867540,0088007,I
0867530,0088007,I
0852374,0088007,I
0337921,0088007,I
0183237,0088007,I
0725740,0088007,I
0041932,0088007,R
0000698,0088414,I
0001456,0088414,I
0001301,0088414,I
0004767,0088414,I
0412382,0088414,I
0399675,0088414,I
0705717,0088414,I
0373600,0088414,I
0957905,0088414,I
0065084,0088414,I
0826467,0088414,I
0407237,0088414,I
0830390,0088414,I
0920164,0088414,I
0797876,0088414,I
0662505,0088414,I
0361719,0088414,I
0341263,0088414,I
0000698,0088414,R
0000150,0088763,I
0000502,0088763,I
0000670,0088763,I
0000417,0088763,I
0001855,0088763,I
0920148,0088763,I
0566013,0088763,I
0818274,0088763,I
0225191,0088763,I
0564589,0088763,I
0866055,0088763,I
0169454,0088763,I
0797150,0088763,I
0000708,0088763,I
0914023,0088763,I
0298412,0088763,I
0293483,0088763,I
0442022,0088763,I
0000709,0088763,R
0619938,0089881,I
0855417,0089881,I
0628704,0089881,I
0753480,0089881,I
7014801,0089881,I
0594523,0089881,I
0407030,0089881,I
0676201,0089881,I
0950784,0089881,I
0441366,0089881,I
0559472,0089881,I
0411763,0089881,I
0462637,0089881,I
0913872,0089881,I
1334850,0089881,I
0441399,0089881,I
0853392,0089881,I
0879957,0089881,I
0000041,0089881,R
0001903,0089276,I
0022765,0089276,I
0897693,0089276,I
0032955,0089276,I
0061298,0089276,I
0749719,0089276,I
0176536,0089276,I
0733289,0089276,I
0605791,0089276,I
0677753,0089276,I
0145486,0089276,I
1082986,0089276,I
0488615,0089276,I
0658648,0089276,I
0721106,0089276,I
0088840,0089276,I
0145827,0089276,I
1169851,0089276,I
0699933,0089276,R
0000148,0090329,I
0000534,0090329,I
0001305,0090329,I
0813977,0090329,I
0747962,0090329,I
0324231,0090329,I
0000418,0090329,I
0421116,0090329,I
0526985,0090329,I
0532815,0090329,I
0738189,0090329,I
0001557,0090329,I
0308596,0090329,I
0561876,0090329,I
0189726,0090329,I
0137114,0090329,I
0441988,0090329,I
0841607,0090329,I
